feature_name,feature_importance,label
JAILNAME_EPMSCLAUNION,34,2
JAILNAME_EPMSCCARTAGENA,32,2
JAILNAME_EPMSCBARRANQUILLA,32,2
JAILNAME_CPMSLAMESA,31,2
JAILNAME_EPMSCVALLEDUPAR,31,2
JAILNAME_EPMSCSANTAMARTA,31,2
JAILNAME_CMSBARRANQUILLA,29,2
REGIONALNME_VIEJOCALDAS,28,2
JAILNAME_CPMSPAZDEARIPORO,28,2
JAILNAME_EPMSCROLDANILLO,27,2
JAILNAME_CPMSPURIFICACION,26,2
JAILNAME_CPMSGACHETA,26,2
JAILNAME_EPMSCSILVIA,25,2
JAILNAME_CPMSUBATE,23,2
DELITO_COMP_AGRA_HOMICIDE,23,2
JAILNAME_RMPOPAYAN,21,2
REGIONALNME_NOROESTE,20,2
JAILNAME_EPAMSCASVALLEDUPARERM,20,2
JAILNAME_EPMSCLETICIA,19,2
JAILNAME_EPMSCRIOHACHA,16,2
JAILNAME_EPMSCSANANDRES,15,2
JAILNAME_EPMSCGUATEQUE,15,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEIBAGUEPICALEASINDICADOS,14,2
DELITO_COMP_MANUFACTURINGTRAFFICORSUPPORTOFNARCOTICS,14,2
COUNTRY_REPUBLICOFCOLOMBIA,13,2
JAILNAME_EPMSCMAGANGUE,12,2
MARITALSTATUS_UNDEFINED,10,2
JAILNAME_EPMSCOCANA,10,2
JAILNAME_EPMSSANGIL,8,2
JAILNAME_EPMSCSOCORRO,8,2
JAILNAME_EPMSCELBANCO,8,2
JAILNAME_EPMSCHONDA,7,2
JAILNAME_EPMSCPUERTOBERRIO,7,2
ANIO_NACIMIENTO,7,2
year,7,2
DELITO_COMP_TRAFFICMANUFACTUREANDPORTIONOFFIREARMSORAMMUNITIONS,7,2
JAILNAME_CPMSSANTODOMINGO,6,2
MARITALSTATUS_WIDOWER,6,2
JAILNAME_CMSSANTAFEDEANTIOQUIA,5,2
JAILNAME_EPMSCCUCUTAERE,5,2
JAILNAME_EPMSCYARUMAL,4,2
recidivism_day,4,2
DELITO_COMP_TENT_AGRA_CALF_THEFT,4,2
DELITO_COMP_TENT_AGRA_THEFT,4,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODECUCUTAMUJERES,4,2
JAILNAME_EPMSCSONSON,4,2
JAILNAME_EPMSCPUERTOBOYACA,4,2
JAILNAME_EPMSCSANTAROSADECABAL,3,2
JAILNAME_EPMSCBOLIVARANTIOQUIA,3,2
JAILNAME_EPMSCSALAMINA,2,2
JAILNAME_EPMSCPAMPLONA,2,2
DELITO_COMP_AGRA_CALF_THEFT,2,2
JAILNAME_EPMSCSANTABARBARA,2,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODECUCUTASINDICADOS,2,2
JAILNAME_EPMSCANSERMA,2,2
DELITO_COMP_INTRAFAMILYVIOLENCE,2,2
JAILNAME_ECSABANALARGAERE,1,2
JAILNAME_EPMSCTITIRIBI,1,2
MARITALSTATUS_FREEUNION,1,2
COUNTRY_VENEZUELA,1,2
JAILNAME_CMPSJERICO,1,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEIBAGUEPICALEAMUJERES,1,2
ACTIVIDADES_ESTUDIO,1,2
JAILNAME_EPMSCTAMESIS,1,2
DELITO_COMP_CONCERTFORDELINQUIR,0,2
DELITO_COMP_OTHER,0,2
DELITO_COMP_FOODABSENCE,0,2
DELITO_COMP_HOMICIDE,0,2
DELITO_COMP_MANUFACTURETRAFFICPORTIONORTENUREOFFIREARMSACCESSORIESPARTSORAMMUNITIONS,0,2
JAILNAME_RMARMENIA,0,2
JAILNAME_ERECOROZAL,0,2
JAILNAME_EPMSZAPATOCA,0,2
DELITO_COMP_CALF_THEFT,0,2
DELITO_COMP_AGRA_THEFT,0,2
HIJOS_MENORES,0,2
ACTIVIDADES_ENSEANZA,0,2
MADRE_GESTANTE,0,2
MADRE_LACTANTE,0,2
DISCAPACIDAD,0,2
ADULTO_MAYOR,0,2
JAILNAME_RMPICALEA,0,2
JAILNAME_RMPEREIRA,0,2
JAILNAME_RMPEDREGALMEDELLIN,0,2
JAILNAME_RMMEDELLIN,0,2
JAILNAME_RMMANIZALES,0,2
JAILNAME_RMGUAMO,0,2
DELITO_COMP_PERSONALINJURIES,0,2
JAILNAME_RMCUCUTA,0,2
JAILNAME_RMCALI,0,2
DELITO_COMP_AGRA_CONCERTFORDELINQUIR,0,2
JAILNAME_EPMSCCAUCASIA,0,2
DELITO_COMP_RECEIVING,0,2
EDUC_LEVEL_Postgraduatecourse,0,2
JAILNAME_ECPEDREGALMEDELLIN,0,2
JAILNAME_CPMSSANVICENTEDECHUCURI,0,2
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEJAMUNDISINDICADOS,0,2
COUNTRY_OTHER,0,2
JAILNAME_EPMSCMALAGA,0,2
EDUC_LEVEL_technologicalqualifiedknowing,0,2
JAILNAME_EPMSCMANZANARES,0,2
EDUC_LEVEL_technicianqualifiedknowing,0,2
EDUC_LEVEL_Thirdcycle,0,2
EDUC_LEVEL_Secondcycle,0,2
EDUC_LEVEL_Profesionalundergrad,0,2
EDUC_LEVEL_Profesionaltechnicianqualifiedknowing,0,2
EDUC_LEVEL_Postgraduatespecialization,0,2
EDUC_LEVEL_MasterDegree,0,2
DELITO_COMP_TENT_CALF_THEFT,0,2
EDUC_LEVEL_Illiterate,0,2
EDUC_LEVEL_Fourthcycle,0,2
EDUC_LEVEL_Firstcycle,0,2
JAILNAME_EPMSCCALOTO,0,2
MARITALSTATUS_SINGLE,0,2
MARITALSTATUS_SEPARATED,0,2
MARITALSTATUS_RELIGIOUS,0,2
MARITALSTATUS_MARRIED,0,2
JAILNAME_EPMSCCIENAGA,0,2
MARITALSTATUS_DIVORCED,0,2
DELITO_COMP_TRAFFICMANUFACTUREANDPORTIONOFWEAPONSANDAMMUNITIONSFORTHEPRIVATIVEUSEOFTHEARMEDFORCES,0,2
DELITO_COMP_THEFT,0,2
DELITO_COMP_TENT_HOMICIDE,0,2
JAILNAME_EPMSCSANTAROSADEOSOS,0,2
year,82,3
SEVERITY,31,3
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEJAMUNDIRMUJERES,26,3
MARITALSTATUS_SEPARATED,25,3
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEMEDELLINPEDREGALMUJERES,24,3
JAILNAME_RMBOGOTA,24,3
JAILNAME_EPMSCARMENIA,23,3
JAILNAME_EPMSCCALARCA,23,3
timejail_day,22,3
ACTIVIDADES_ENSEANZA,21,3
JAILNAME_EPCCOMBITAMEDIANASEGURIDADBARNE,21,3
JAILNAME_CPAMSLAPAZ,21,3
EDUC_LEVEL_technicianqualifiedknowing,21,3
JAILNAME_CPMSPUERTOTRIUNFO,21,3
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEMEDELLINPEDREGALSINDICADOS,20,3
JAILNAME_EPMSCGIRARDOT,20,3
GENERO,20,3
JAILNAME_CPMSTULUA,20,3
JAILNAME_EPMSCBUGA,19,3
JAILNAME_EPMSCPITALITO,19,3
JAILNAME_EPMSCFLORENCIA,19,3
JAILNAME_EPAMSGIRON,18,3
JAILNAME_EPMSCACACIAS,18,3
JAILNAME_EPLASHELICONIASDEFLORENCIA,18,3
JAILNAME_EPCYOPAL,17,3
JAILNAME_EPMSCSOGAMOSO,17,3
MARITALSTATUS_MARRIED,16,3
EDUC_LEVEL_Profesionalundergrad,16,3
JAILNAME_ECBOGOTA,15,3
JAILNAME_COMPLEJOIBAGUEPICALEA,14,3
JAILNAME_EPAMSCASVALLEDUPARERM,13,3
JAILNAME_EPAMSLADORADA,13,3
JAILNAME_CMSBARRANQUILLA,13,3
REGIONALNME_NORTE,13,3
DELITO_COMP_FOODABSENCE,12,3
JAILNAME_EPMSCGARZON,12,3
JAILNAME_EPMSCRIOHACHA,12,3
JAILNAME_EPMSCCARTAGENA,10,3
JAILNAME_EPMSCVILLAVICENCIO,10,3
JAILNAME_EPMSCSANANDRES,10,3
JAILNAME_EPMSCMAGANGUE,10,3
JAILNAME_EPMSCDUITAMA,9,3
EDUC_LEVEL_technologicalqualifiedknowing,9,3
DELITO_COMP_TENT_AGRA_THEFT,9,3
JAILNAME_EPMSCSANTAMARTA,8,3
JAILNAME_EPMSCELBANCO,8,3
JAILNAME_CPMSESPINAL,8,3
JAILNAME_CPMSBUCARAMANGAERE,8,3
JAILNAME_EPMSCSINCELEJO,8,3
JAILNAME_EPCLAESPERANZADEGUADUAS,7,3
JAILNAME_EPMSCLAPLATA,7,3
DELITO_COMP_RECEIVING,6,3
JAILNAME_CAMISACACIAS,6,3
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODEBOGOTA,6,3
JAILNAME_EPMSCZIPAQUIRA,6,3
JAILNAME_EPMSCSANTANDERDEQUILICHAO,6,3
JAILNAME_EPMSCBARRANCABERMEJA,6,3
JAILNAME_EPMSCSANTAROSADEVITERBOJYPMUJERES,6,3
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEJAMUNDICONDENADOS,6,3
JAILNAME_CPMSCHIQUINQUIRA,5,3
JAILNAME_EPMSCANDES,5,3
JAILNAME_EPMSCLACEJA,5,3
JAILNAME_EPMSCQUIBDO,5,3
DELITO_COMP_OTHER,5,3
JAILNAME_EPMSCBUENAVENTURA,5,3
JAILNAME_EPMSCCARTAGO,5,3
JAILNAME_EPMSCIPIALES,5,3
JAILNAME_CPMSFUSAGASUGA,4,3
JAILNAME_EPMSCMEDELLIN,4,3
recidivism_day,4,3
JAILNAME_EPMSSANGIL,4,3
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODECUCUTACONDENADOS,4,3
MADRE_GESTANTE,4,3
JAILNAME_EPMSCARAUCA,4,3
JAILNAME_EPMSCAPARTADO,4,3
JAILNAME_EPMSCCALIERE,4,3
JAILNAME_ECSABANALARGAERE,3,3
JAILNAME_EPMSCMONTERIA,3,3
JAILNAME_CPMSUBATE,3,3
JAILNAME_EPMSCPEREIRAERE,3,3
JAILNAME_CPMSTUNJA,3,3
ANIO_NACIMIENTO,3,3
JAILNAME_CPMSLAMESA,3,3
DELITO_COMP_AGRA_CONCERTFORDELINQUIR,3,3
JAILNAME_CPMSMELGAR,2,3
JAILNAME_EPMSCSALAMINA,2,3
JAILNAME_EPMSCBOLIVARANTIOQUIA,2,3
ADULTO_MAYOR,2,3
JAILNAME_EPMSCYARUMAL,2,3
DISCAPACIDAD,2,3
JAILNAME_EPMSCANSERMA,2,3
JAILNAME_EPMSCSONSON,2,3
JAILNAME_RMBUCARAMANGA,2,3
JAILNAME_EPMSCSOCORRO,2,3
JAILNAME_EPMSRAMIRIQUI,2,3
JAILNAME_CMPSJERICO,2,3
JAILNAME_EPMSCOCANA,2,3
JAILNAME_EPMSCSANTABARBARA,2,3
DELITO_COMP_TRAFFICMANUFACTUREANDPORTIONOFWEAPONSANDAMMUNITIONSFORTHEPRIVATIVEUSEOFTHEARMEDFORCES,2,3
REGIONALNME_OCCIDENTE,2,3
REGIONALNME_NOROESTE,2,3
JAILNAME_CPMSPAZDEARIPORO,2,3
JAILNAME_EPMSCPAMPLONA,2,3
JAILNAME_CPMSSANTODOMINGO,2,3
REGIONALNME_ORIENTE,2,3
JAILNAME_RMPEREIRA,2,3
JAILNAME_EPMSCPUERTOBERRIO,2,3
JAILNAME_EPMSCBOLIVARCAUCA,2,3
REGIONALNME_CENTRAL,2,3
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODECUCUTASINDICADOS,2,3
DELITO_COMP_AGRA_HOMICIDE,1,3
JAILNAME_EPMSCCAUCASIA,1,3
MARITALSTATUS_UNDEFINED,1,3
JAILNAME_EPMSCSANTAROSADEOSOS,1,3
JAILNAME_EPMSCMANIZALES,1,3
JAILNAME_EPMSCTAMESIS,1,3
JAILNAME_EPMSCSANTAROSADECABAL,1,3
DELITO_COMP_MANUFACTURINGTRAFFICORSUPPORTOFNARCOTICS,1,3
JAILNAME_EPMSCTIERRAALTA,1,3
JAILNAME_EPMSCPUERTOBOYACA,1,3
JAILNAME_EPMSCLETICIA,1,3
DELITO_COMP_TENT_HOMICIDE,1,3
JAILNAME_EPMSCNEIVA,1,3
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEIBAGUEPICALEACONDENADOS,1,3
JAILNAME_EPCGUAMO,1,3
ACTIVIDADES_TRABAJO,1,3
REGIONALNME_VIEJOCALDAS,1,3
JAILNAME_EPMSCPUERTOTEJADA,0,3
JAILNAME_RMMEDELLIN,0,3
JAILNAME_EPMSCROLDANILLO,0,3
JAILNAME_EPMSCRIOSUCIO,0,3
DELITO_COMP_HOMICIDE,0,3
DELITO_COMP_INTRAFAMILYVIOLENCE,0,3
JAILNAME_RMPEDREGALMEDELLIN,0,3
JAILNAME_RMPICALEA,0,3
JAILNAME_RMMANIZALES,0,3
JAILNAME_RMPOPAYAN,0,3
ACTIVIDADES_ESTUDIO,0,3
DELITO_COMP_MANUFACTURETRAFFICPORTIONORTENUREOFFIREARMSACCESSORIESPARTSORAMMUNITIONS,0,3
JAILNAME_EPMSCPENSILVANIA,0,3
HIJOS_MENORES,0,3
JAILNAME_EPMSCPACORA,0,3
DELITO_COMP_CONCERTFORDELINQUIR,0,3
JAILNAME_EPMSCVALLEDUPAR,0,3
JAILNAME_EPMSCTUQUERRES,0,3
DELITO_COMP_CALF_THEFT,0,3
JAILNAME_EPMSCTUMACO,0,3
JAILNAME_EPMSCTITIRIBI,0,3
JAILNAME_EPMSCVILLETA,0,3
JAILNAME_EPMSCRMPASTO,0,3
JAILNAME_ERECOROZAL,0,3
JAILNAME_RMARMENIA,0,3
MADRE_LACTANTE,0,3
DELITO_COMP_AGRA_CALF_THEFT,0,3
JAILNAME_RMCALI,0,3
JAILNAME_RMCUCUTA,0,3
JAILNAME_EPMSCSILVIA,0,3
JAILNAME_EPMSCSEVILLA,0,3
JAILNAME_RMDEJAMUNDI,0,3
DELITO_COMP_AGRA_THEFT,0,3
JAILNAME_RMGUAMO,0,3
JAILNAME_EPMSCVELEZ,0,3
JAILNAME_EPMSCLIBANO,0,3
DELITO_COMP_PERSONALINJURIES,0,3
EDUC_LEVEL_Illiterate,0,3
JAILNAME_EPMSCBARRANQUILLA,0,3
EDUC_LEVEL_Postgraduatecourse,0,3
EDUC_LEVEL_Postgraduatespecialization,0,3
EDUC_LEVEL_Profesionaltechnicianqualifiedknowing,0,3
EDUC_LEVEL_Secondcycle,0,3
EDUC_LEVEL_Thirdcycle,0,3
COUNTRY_OTHER,0,3
JAILNAME_EPMSCAGUACHICA,0,3
COUNTRY_REPUBLICOFCOLOMBIA,0,3
JAILNAME_EPMSZAPATOCA,0,3
COUNTRY_VENEZUELA,0,3
JAILNAME_CMSSANTAFEDEANTIOQUIA,0,3
JAILNAME_EPCJAMUNDI,0,3
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEIBAGUEPICALEAMUJERES,0,3
JAILNAME_EPAMSCASPOPAYANERE,0,3
JAILNAME_EPAMSCASCOMBITA,0,3
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEIBAGUEPICALEASINDICADOS,0,3
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEJAMUNDISINDICADOS,0,3
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODECUCUTAMUJERES,0,3
JAILNAME_ECPEDREGALMEDELLIN,0,3
JAILNAME_CPAMSPALMIRA,0,3
JAILNAME_ECARMEROGUAYABAL,0,3
JAILNAME_CPMSCHOCONTA,0,3
JAILNAME_CPMSGACHETA,0,3
JAILNAME_CPMSGARAGOA,0,3
JAILNAME_CPMSSANVICENTEDECHUCURI,0,3
JAILNAME_CPMSPURIFICACION,0,3
EDUC_LEVEL_MasterDegree,0,3
JAILNAME_EPMSCCAICEDONIA,0,3
JAILNAME_EPMSCMOCOA,0,3
EDUC_LEVEL_Fourthcycle,0,3
DELITO_COMP_TENT_AGRA_CALF_THEFT,0,3
JAILNAME_EPMSCMANZANARES,0,3
JAILNAME_EPMSCMALAGA,0,3
DELITO_COMP_TENT_CALF_THEFT,0,3
JAILNAME_CPMSMONIQUIRA,0,3
JAILNAME_EPMSCLAUNION,0,3
DELITO_COMP_THEFT,0,3
JAILNAME_EPMSCISTMINA,0,3
DELITO_COMP_TRAFFICMANUFACTUREANDPORTIONOFFIREARMSORAMMUNITIONS,0,3
JAILNAME_EPMSCIBAGUEERE,0,3
JAILNAME_EPMSCHONDA,0,3
JAILNAME_EPMSCGUATEQUE,0,3
JAILNAME_EPMSCGRANADA,0,3
MARITALSTATUS_DIVORCED,0,3
JAILNAME_EPMSCFRESNO,0,3
MARITALSTATUS_FREEUNION,0,3
JAILNAME_EPMSCFACATATIVA,0,3
JAILNAME_EPMSCELBORDO,0,3
MARITALSTATUS_RELIGIOUS,0,3
MARITALSTATUS_SINGLE,0,3
JAILNAME_EPMSCCUCUTAERE,0,3
JAILNAME_EPMSCCIENAGA,0,3
JAILNAME_EPMSCCHAPARRAL,0,3
MARITALSTATUS_WIDOWER,0,3
JAILNAME_EPMSCCAQUEZA,0,3
JAILNAME_EPMSCCALOTO,0,3
EDUC_LEVEL_Firstcycle,0,3
JAILNAME_EPMSCAGUADAS,0,3
year,98,4
SEVERITY,51,4
EDUC_LEVEL_technicianqualifiedknowing,46,4
ACTIVIDADES_ENSEANZA,44,4
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEIBAGUEPICALEACONDENADOS,40,4
JAILNAME_CPMSBUCARAMANGAERE,39,4
EDUC_LEVEL_Profesionalundergrad,37,4
MARITALSTATUS_MARRIED,30,4
DELITO_COMP_FOODABSENCE,30,4
JAILNAME_EPMSCMEDELLIN,28,4
JAILNAME_ECBOGOTA,26,4
JAILNAME_EPMSCCALIERE,25,4
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODEBOGOTA,25,4
REGIONALNME_NORTE,24,4
GENERO,22,4
JAILNAME_EPMSCMANIZALES,22,4
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEJAMUNDICONDENADOS,21,4
JAILNAME_EPMSCPEREIRAERE,20,4
DELITO_COMP_INTRAFAMILYVIOLENCE,20,4
JAILNAME_CPAMSPALMIRA,19,4
MARITALSTATUS_SEPARATED,19,4
JAILNAME_EPAMSCASPOPAYANERE,19,4
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODECUCUTACONDENADOS,18,4
JAILNAME_CAMISACACIAS,18,4
JAILNAME_EPMSCRMPASTO,16,4
JAILNAME_EPMSCNEIVA,15,4
JAILNAME_EPCLAESPERANZADEGUADUAS,15,4
JAILNAME_EPMSCVILLAVICENCIO,13,4
JAILNAME_EPMSCBUGA,8,4
ANIO_NACIMIENTO,8,4
DELITO_COMP_TENT_AGRA_THEFT,8,4
JAILNAME_EPMSCPITALITO,7,4
JAILNAME_EPCCOMBITAMEDIANASEGURIDADBARNE,7,4
JAILNAME_EPCYOPAL,7,4
JAILNAME_EPMSCACACIAS,7,4
JAILNAME_CPMSTULUA,6,4
timejail_day,6,4
JAILNAME_EPAMSGIRON,6,4
JAILNAME_EPMSCSANTANDERDEQUILICHAO,6,4
REGIONALNME_NOROESTE,6,4
JAILNAME_EPMSCGIRARDOT,6,4
JAILNAME_EPMSCARMENIA,6,4
JAILNAME_EPMSCFLORENCIA,6,4
JAILNAME_EPMSCCARTAGO,5,4
JAILNAME_EPMSCCALARCA,5,4
JAILNAME_EPLASHELICONIASDEFLORENCIA,5,4
ADULTO_MAYOR,5,4
JAILNAME_EPMSCIPIALES,4,4
DELITO_COMP_OTHER,4,4
JAILNAME_EPMSCSOGAMOSO,4,4
JAILNAME_EPAMSLADORADA,4,4
DELITO_COMP_RECEIVING,4,4
JAILNAME_EPMSCBUENAVENTURA,4,4
JAILNAME_EPMSCDUITAMA,4,4
EDUC_LEVEL_technologicalqualifiedknowing,4,4
JAILNAME_EPMSCGARZON,4,4
JAILNAME_EPMSCSANTAROSADEVITERBOJYPMUJERES,3,4
JAILNAME_EPMSCSOCORRO,3,4
JAILNAME_CPMSFUSAGASUGA,3,4
JAILNAME_CPMSPUERTOTRIUNFO,3,4
JAILNAME_EPMSCBARRANCABERMEJA,3,4
JAILNAME_EPMSCPAMPLONA,3,4
JAILNAME_CPMSTUNJA,3,4
JAILNAME_EPMSCMOCOA,3,4
JAILNAME_EPMSSANGIL,3,4
JAILNAME_CPMSCHIQUINQUIRA,3,4
JAILNAME_EPAMSCASCOMBITA,3,4
JAILNAME_EPMSCARAUCA,3,4
JAILNAME_EPMSCLAPLATA,3,4
JAILNAME_EPMSCHONDA,3,4
JAILNAME_CPMSESPINAL,3,4
JAILNAME_EPMSCOCANA,3,4
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEMEDELLINPEDREGALSINDICADOS,3,4
COUNTRY_REPUBLICOFCOLOMBIA,3,4
REGIONALNME_OCCIDENTE,3,4
JAILNAME_RMBOGOTA,3,4
JAILNAME_CPAMSLAPAZ,2,4
JAILNAME_EPMSCTUMACO,2,4
JAILNAME_EPCJAMUNDI,2,4
JAILNAME_EPMSCBOLIVARCAUCA,2,4
JAILNAME_EPMSCSEVILLA,2,4
DELITO_COMP_AGRA_CALF_THEFT,2,4
JAILNAME_EPMSCCUCUTAERE,2,4
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEJAMUNDIRMUJERES,2,4
JAILNAME_CPMSUBATE,2,4
JAILNAME_EPMSCANSERMA,2,4
JAILNAME_CPMSLAMESA,2,4
JAILNAME_EPMSCPUERTOBOYACA,2,4
JAILNAME_CPMSPAZDEARIPORO,2,4
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODECUCUTASINDICADOS,2,4
JAILNAME_EPMSCLETICIA,2,4
JAILNAME_EPMSCGRANADA,1,4
JAILNAME_EPMSCPENSILVANIA,1,4
JAILNAME_EPMSCAPARTADO,1,4
JAILNAME_RMBUCARAMANGA,1,4
JAILNAME_EPMSCSANTAROSADECABAL,1,4
JAILNAME_EPMSCLIBANO,1,4
JAILNAME_EPMSCCAICEDONIA,1,4
JAILNAME_EPMSCLAUNION,1,4
JAILNAME_EPMSCCAQUEZA,1,4
JAILNAME_RMPEREIRA,1,4
JAILNAME_EPMSCSALAMINA,1,4
JAILNAME_EPMSCCHAPARRAL,1,4
JAILNAME_EPMSCROLDANILLO,1,4
JAILNAME_EPMSCLACEJA,1,4
JAILNAME_EPMSCPUERTOTEJADA,1,4
JAILNAME_EPMSCRIOSUCIO,1,4
JAILNAME_EPMSCANDES,1,4
JAILNAME_EPMSCFACATATIVA,1,4
JAILNAME_EPMSCQUIBDO,1,4
JAILNAME_EPMSCFRESNO,1,4
JAILNAME_EPMSCELBORDO,1,4
JAILNAME_EPMSCAGUADAS,1,4
DELITO_COMP_AGRA_HOMICIDE,1,4
JAILNAME_EPMSCSILVIA,1,4
JAILNAME_EPMSCVELEZ,1,4
JAILNAME_EPMSCAGUACHICA,1,4
JAILNAME_ECARMEROGUAYABAL,1,4
JAILNAME_EPMSCVILLETA,1,4
JAILNAME_CPMSMONIQUIRA,1,4
JAILNAME_CPMSMELGAR,1,4
JAILNAME_EPMSCPACORA,1,4
DELITO_COMP_PERSONALINJURIES,1,4
JAILNAME_CPMSGARAGOA,1,4
JAILNAME_CPMSPURIFICACION,1,4
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEIBAGUEPICALEAMUJERES,1,4
JAILNAME_CPMSCHOCONTA,1,4
JAILNAME_EPMSCZIPAQUIRA,1,4
JAILNAME_EPMSCTUQUERRES,1,4
JAILNAME_EPCGUAMO,1,4
JAILNAME_EPMSRAMIRIQUI,1,4
REGIONALNME_VIEJOCALDAS,0,4
JAILNAME_RMPOPAYAN,0,4
recidivism_day,0,4
REGIONALNME_CENTRAL,0,4
JAILNAME_EPMSCTITIRIBI,0,4
REGIONALNME_ORIENTE,0,4
MADRE_GESTANTE,0,4
JAILNAME_EPMSCVALLEDUPAR,0,4
HIJOS_MENORES,0,4
JAILNAME_EPMSCPUERTOBERRIO,0,4
JAILNAME_EPMSCTIERRAALTA,0,4
JAILNAME_EPMSCRIOHACHA,0,4
ACTIVIDADES_ESTUDIO,0,4
JAILNAME_RMPICALEA,0,4
JAILNAME_RMGUAMO,0,4
JAILNAME_RMARMENIA,0,4
JAILNAME_ERECOROZAL,0,4
JAILNAME_RMCUCUTA,0,4
JAILNAME_EPMSCSANTAROSADEOSOS,0,4
ACTIVIDADES_TRABAJO,0,4
JAILNAME_RMDEJAMUNDI,0,4
JAILNAME_EPMSCSANTAMARTA,0,4
JAILNAME_EPMSCSANTABARBARA,0,4
JAILNAME_EPMSCTAMESIS,0,4
JAILNAME_EPMSCSANANDRES,0,4
JAILNAME_RMMANIZALES,0,4
JAILNAME_EPMSCYARUMAL,0,4
JAILNAME_EPMSCSINCELEJO,0,4
JAILNAME_RMMEDELLIN,0,4
JAILNAME_RMPEDREGALMEDELLIN,0,4
JAILNAME_EPMSCSONSON,0,4
JAILNAME_RMCALI,0,4
DELITO_COMP_TRAFFICMANUFACTUREANDPORTIONOFFIREARMSORAMMUNITIONS,0,4
MADRE_LACTANTE,0,4
JAILNAME_EPMSCMONTERIA,0,4
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEMEDELLINPEDREGALMUJERES,0,4
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEJAMUNDISINDICADOS,0,4
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIODEIBAGUEPICALEASINDICADOS,0,4
JAILNAME_CMSSANTAFEDEANTIOQUIA,0,4
JAILNAME_CMSBARRANQUILLA,0,4
JAILNAME_CMPSJERICO,0,4
DELITO_COMP_TENT_AGRA_CALF_THEFT,0,4
COUNTRY_VENEZUELA,0,4
COUNTRY_OTHER,0,4
EDUC_LEVEL_Thirdcycle,0,4
EDUC_LEVEL_Secondcycle,0,4
DELITO_COMP_TENT_CALF_THEFT,0,4
EDUC_LEVEL_Profesionaltechnicianqualifiedknowing,0,4
EDUC_LEVEL_Postgraduatespecialization,0,4
EDUC_LEVEL_Postgraduatecourse,0,4
EDUC_LEVEL_MasterDegree,0,4
EDUC_LEVEL_Illiterate,0,4
EDUC_LEVEL_Fourthcycle,0,4
EDUC_LEVEL_Firstcycle,0,4
MARITALSTATUS_WIDOWER,0,4
MARITALSTATUS_UNDEFINED,0,4
MARITALSTATUS_SINGLE,0,4
DELITO_COMP_TENT_HOMICIDE,0,4
MARITALSTATUS_RELIGIOUS,0,4
DELITO_COMP_THEFT,0,4
MARITALSTATUS_FREEUNION,0,4
MARITALSTATUS_DIVORCED,0,4
DELITO_COMP_MANUFACTURINGTRAFFICORSUPPORTOFNARCOTICS,0,4
JAILNAME_COMPLEJOCARCELARIOYPENITENCIARIOMETROPOLITANODECUCUTAMUJERES,0,4
JAILNAME_COMPLEJOIBAGUEPICALEA,0,4
DELITO_COMP_AGRA_CONCERTFORDELINQUIR,0,4
DISCAPACIDAD,0,4
JAILNAME_EPMSCMANZANARES,0,4
JAILNAME_EPMSCMALAGA,0,4
JAILNAME_EPMSCMAGANGUE,0,4
JAILNAME_EPMSCISTMINA,0,4
JAILNAME_EPMSCIBAGUEERE,0,4
JAILNAME_EPMSCGUATEQUE,0,4
JAILNAME_EPMSCELBANCO,0,4
JAILNAME_EPMSCCIENAGA,0,4
JAILNAME_EPMSCCAUCASIA,0,4
JAILNAME_EPMSCCARTAGENA,0,4
